country,city name,airport code,connection,connection city name,connection country
Australia,"Kubin, Moa Island",kug,hid,Horn Island,Australia
Australia,"Kubin, Moa Island",kug,bdd,Badu Island,Australia
Australia,"Kubin, Moa Island",kug,ubb,Mabuiag,Australia
Australia,Kununurra,knx,drw,Darwin,Australia
Australia,Kununurra,knx,bme,Broome,Australia
Australia,Kununurra,knx,hcq,Halls Creek,Australia
Australia,Kununurra,knx,per,Perth,Australia
Australia,Launceston,lst,mel,Melbourne,Australia
Australia,Launceston,lst,syd,Sydney,Australia
Australia,Launceston,lst,fls,Flinders Island,Australia
Australia,Launceston,lst,bwt,Burnie,Australia
Australia,Launceston,lst,bne,Brisbane,Australia
Australia,Laverton,lvo,lno,Leonora,Australia
Australia,Laverton,lvo,per,Perth,Australia
Australia,Leonora,lno,per,Perth,Australia
Australia,Leonora,lno,lvo,Laverton,Australia
Australia,Lightning Ridge,lhg,wge,Walgett,Australia
Australia,Lockhart River,irg,auu,Aurukun,Australia
Australia,Lockhart River,irg,cns,Cairns,Australia
Australia,Longreach,lre,bne,Brisbane,Australia
Australia,Longreach,lre,win,Winton,Australia
Australia,Longreach,lre,bkq,Blackall,Australia
Australia,Longreach,lre,bci,Barcaldine,Australia
Australia,Lord Howe Island,ldh,syd,Sydney,Australia
Australia,Mabuiag,ubb,kug,"Kubin, Moa Island",Australia
Australia,Mackay,mky,bne,Brisbane,Australia
Australia,Mackay,mky,tsv,Townsville,Australia
Australia,Mackay,mky,rok,Rockhampton,Australia
Australia,Mackay,mky,mcy,Sunshine Coast,Australia
Australia,Mackay,mky,mel,Melbourne,Australia
Australia,Maningrida,mng,drw,Darwin,Australia
Australia,Maningrida,mng,elc,Elcho Island,Australia
Australia,Maningrida,mng,mgt,Milingimbi Island,Australia
Australia,McArthur River Mine,mcv,drw,Darwin,Australia
Australia,Meekatharra,mkr,mmg,Mount Magnet,Australia
Australia,Meekatharra,mkr,wun,Wiluna,Australia
Australia,Melbourne,meb,kns,King Island,Australia
Australia,Melbourne,meb,wol,Wollongong,Australia
Australia,Melbourne,meb,fls,Flinders Island,Australia
Australia,Melbourne,meb,oag,Orange,Australia
Australia,Melbourne,meb,dbo,Dubbo,Australia
Australia,Melbourne,mel,syd,Sydney,Australia
Australia,Melbourne,mel,bne,Brisbane,Australia
Australia,Melbourne,mel,adl,Adelaide,Australia
Australia,Melbourne,mel,ool,Gold Coast,Australia
Australia,Melbourne,mel,per,Perth,Australia
Australia,Melbourne,avv,syd,Sydney,Australia
Australia,Melbourne,avv,ool,Gold Coast,Australia
Australia,Melbourne,avv,mcy,Sunshine Coast,Australia
Australia,Merimbula,mim,mya,Moruya,Australia
Australia,Merimbula,mim,mel,Melbourne,Australia
Australia,Merimbula,mim,syd,Sydney,Australia
Australia,Mildura,mql,mel,Melbourne,Australia
Australia,Mildura,mql,syd,Sydney,Australia
Australia,Mildura,mql,mcy,Sunshine Coast,Australia
Australia,Miles,wle,bne,Brisbane,Australia
Australia,Milingimbi Island,mgt,mng,Maningrida,Australia
Australia,Milingimbi Island,mgt,drw,Darwin,Australia
Australia,Monkey Mia,mjk,cvq,Carnarvon,Australia
Australia,Monkey Mia,mjk,per,Perth,Australia
Australia,Moomba,moo,bne,Brisbane,Australia
Australia,Moomba,moo,adl,Adelaide,Australia
Australia,Moranbah,mov,bne,Brisbane,Australia
Australia,Moree,mrz,syd,Sydney,Australia
Australia,Mornington Island,ong,ntn,Normanton,Australia
Australia,Mornington Island,ong,dmd,Doomadgee,Australia
Australia,Mornington Island,ong,buc,Burketown,Australia
Australia,Mornington Island,ong,cns,Cairns,Australia
Australia,Moruya,mya,syd,Sydney,Australia
Australia,Moruya,mya,mim,Merimbula,Australia
Australia,Mount Gambier,mgb,adl,Adelaide,Australia
Australia,Mount Gambier,mgb,mel,Melbourne,Australia
Australia,Mount Isa,isa,bne,Brisbane,Australia
Australia,Mount Isa,isa,tsv,Townsville,Australia
Australia,Mount Isa,isa,cns,Cairns,Australia
Australia,Mount Isa,isa,dmd,Doomadgee,Australia
Australia,Mount Isa,isa,jck,Julia Creek,Australia
Australia,Mount Magnet,mmg,per,Perth,Australia
Australia,Mount Magnet,mmg,mkr,Meekatharra,Australia
Australia,Mudgee,dge,syd,Sydney,Australia
Australia,Murray Island,myi,okr,Yorke,Australia
Australia,Murray Island,myi,nlf,Darnley,Australia
Australia,Murray Island,myi,hid,Horn Island,Australia
Australia,Narrabri,naa,ivr,Inverell,Australia
Australia,Narrabri,naa,syd,Sydney,Australia
Australia,Narrandera,nra,gff,Griffith,Australia
Australia,Narrandera,nra,syd,Sydney,Australia
Australia,Newcastle,ntl,bne,Brisbane,Australia
Australia,Newcastle,ntl,mel,Melbourne,Australia
Australia,Newcastle,ntl,cbr,Canberra,Australia
Australia,Newcastle,ntl,ool,Gold Coast,Australia
Australia,Newcastle,ntl,syd,Sydney,Australia
Australia,Newman,zne,per,Perth,Australia
Australia,Newman,zne,phe,Port Hedland,Australia
Australia,Normanton,ntn,cns,Cairns,Australia
Australia,Normanton,ntn,ong,Mornington Island,Australia
Australia,Olympic Dam,olp,adl,Adelaide,Australia
Australia,Onslow,ons,per,Perth,Australia
Australia,Orange,oag,syd,Sydney,Australia
Australia,Orange,oag,bne,Brisbane,Australia
Australia,Orange,oag,dbo,Dubbo,Australia
Australia,Orange,oag,meb,Melbourne,Australia
Australia,Orange,oag,gte,Groote Eylandt,Australia
Australia,Palm Island,pmk,tsv,Townsville,Australia
Australia,Paraburdoo,pbo,per,Perth,Australia
Australia,Parkes,pke,syd,Sydney,Australia
Australia,Perth,per,mel,Melbourne,Australia
Australia,Perth,per,syd,Sydney,Australia
Australia,Perth,per,bne,Brisbane,Australia
Australia,Perth,per,dps,Denpasar,Indonesia
Australia,Perth,per,kta,Karratha / Dampier,Australia
Australia,Pormpuraaw,edr,kwm,Kowanyama,Australia
Australia,Pormpuraaw,edr,cns,Cairns,Australia
Australia,Port Hedland,phe,per,Perth,Australia
Australia,Port Hedland,phe,bme,Broome,Australia
Australia,Port Hedland,phe,kta,Karratha / Dampier,Australia
Australia,Port Hedland,phe,zne,Newman,Australia
Australia,Port Hedland,phe,cjf,Coondewanna,Australia
Australia,Port Lincoln,plo,adl,Adelaide,Australia
Australia,Port Macquarie,pqq,syd,Sydney,Australia
Australia,Port Macquarie,pqq,bne,Brisbane,Australia
Australia,Port Macquarie,pqq,mel,Melbourne,Australia
Australia,Proserpine,ppp,bne,Brisbane,Australia
Australia,Proserpine,ppp,cns,Cairns,Australia
Australia,Proserpine,ppp,syd,Sydney,Australia
Australia,Proserpine,ppp,mel,Melbourne,Australia
Australia,Proserpine,ppp,ntl,Newcastle,Australia
Australia,Quilpie,ulp,ctl,Charleville,Australia
Australia,Quilpie,ulp,wnr,Windorah,Australia
Australia,Richmond,rcm,hgd,Hughenden,Australia
Australia,Richmond,rcm,jck,Julia Creek,Australia
Australia,Rockhampton,rok,bne,Brisbane,Australia
Australia,Rockhampton,rok,mky,Mackay,Australia
Australia,Rockhampton,rok,mel,Melbourne,Australia
Australia,Rockhampton,rok,mcy,Sunshine Coast,Australia
Australia,Rockhampton,rok,cns,Cairns,Australia
Australia,Roma,rma,bne,Brisbane,Australia
Australia,Roma,rma,ctl,Charleville,Australia
Australia,Saibai Island,sbr,hid,Horn Island,Australia
Australia,Saibai Island,sbr,gic,Boigu Island,Australia
Australia,St George,sgo,cma,Cunnamulla,Australia
Australia,St George,sgo,wtb,Toowoomba,Australia
Australia,Sunshine Coast,mcy,syd,Sydney,Australia
Australia,Sunshine Coast,mcy,mel,Melbourne,Australia
Australia,Sunshine Coast,mcy,cns,Cairns,Australia
Australia,Sunshine Coast,mcy,tsv,Townsville,Australia
Australia,Sunshine Coast,mcy,adl,Adelaide,Australia
Australia,Sydney,syd,mel,Melbourne,Australia
Australia,Sydney,syd,bne,Brisbane,Australia
Australia,Sydney,syd,cbr,Canberra,Australia
Australia,Sydney,syd,ool,Gold Coast,Australia
Australia,Sydney,syd,adl,Adelaide,Australia
Australia,Tamworth,tmw,syd,Sydney,Australia
Australia,Tamworth,tmw,bne,Brisbane,Australia
Australia,Tamworth,tmw,mel,Melbourne,Australia
Australia,Telfer Mine,tef,per,Perth,Australia
Australia,Telfer Mine,tef,get,Geraldton,Australia
Australia,Tennant Creek,tca,asp,Alice Springs,Australia
Australia,Tennant Creek,tca,ktr,Katherine,Australia
Australia,Thargomindah,xtg,cma,Cunnamulla,Australia
Australia,The Granites,gts,drw,Darwin,Australia
Australia,Toowoomba,wtb,syd,Sydney,Australia
Australia,Toowoomba,wtb,bne,Brisbane,Australia
Australia,Toowoomba,wtb,mel,Melbourne,Australia
Australia,Toowoomba,wtb,ctl,Charleville,Australia
Australia,Toowoomba,wtb,sgo,St George,Australia
Australia,Townsville,tsv,bne,Brisbane,Australia
Australia,Townsville,tsv,pmk,Palm Island,Australia
Australia,Townsville,tsv,cns,Cairns,Australia
Australia,Townsville,tsv,mky,Mackay,Australia
Australia,Townsville,tsv,mel,Melbourne,Australia
Australia,Wagga Wagga,wga,syd,Sydney,Australia
Australia,Wagga Wagga,wga,mel,Melbourne,Australia
Australia,Wagga Wagga,wga,bne,Brisbane,Australia
Australia,Walgett,wge,dbo,Dubbo,Australia
Australia,Walgett,wge,lhg,Lightning Ridge,Australia
Australia,Warraber,syu,cnc,Coconut Island,Australia
Australia,Warraber,syu,hid,Horn Island,Australia
Australia,Weipa,wei,cns,Cairns,Australia
Australia,Weipa,wei,bne,Brisbane,Australia
Australia,Whyalla,wya,adl,Adelaide,Australia
Australia,Wiluna,wun,mkr,Meekatharra,Australia
Australia,Wiluna,wun,per,Perth,Australia
Australia,Windorah,wnr,bvi,Birdsville,Australia
Australia,Windorah,wnr,ulp,Quilpie,Australia
Australia,Winton,win,lre,Longreach,Australia
Australia,Winton,win,tsv,Townsville,Australia
Australia,Wollongong,wol,bne,Brisbane,Australia
Australia,Wollongong,wol,meb,Melbourne,Australia
Australia,Yam Island,xmy,hid,Horn Island,Australia
Australia,Yam Island,xmy,cnc,Coconut Island,Australia
Australia,Yorke,okr,hid,Horn Island,Australia
Australia,Yorke,okr,myi,Murray Island,Australia
Australia,Yorke,okr,nlf,Darnley,Australia
Australia,Yulara,ayq,syd,Sydney,Australia
Australia,Yulara,ayq,mel,Melbourne,Australia
Australia,Yulara,ayq,bne,Brisbane,Australia
Australia,Yulara,ayq,cns,Cairns,Australia
Austria,Graz,grz,fra,Frankfurt,Germany
Austria,Graz,grz,vie,Vienna,Austria
Austria,Graz,grz,muc,Munich,Germany
Austria,Graz,grz,ams,Amsterdam,Netherlands
Austria,Graz,grz,dus,Düsseldorf,Germany
Austria,Innsbruck,inn,fra,Frankfurt,Germany
Austria,Innsbruck,inn,vie,Vienna,Austria
Austria,Innsbruck,inn,lgw,London Gatwick,United Kingdom
Austria,Innsbruck,inn,ams,Amsterdam,Netherlands
Austria,Innsbruck,inn,bhx,Birmingham,United Kingdom
Austria,Klagenfurt,klu,vie,Vienna,Austria
Austria,Klagenfurt,klu,pmi,Palma de Mallorca,Spain
Austria,Klagenfurt,klu,alc,Alicante,Spain
Austria,Klagenfurt,klu,stn,London Stansted,United Kingdom
Austria,Linz,lnz,fra,Frankfurt,Germany
Austria,Linz,lnz,pmi,Palma de Mallorca,Spain
Austria,Linz,lnz,her,Heraklion (Crete),Greece
Austria,Linz,lnz,grz,Graz,Austria
Austria,Linz,lnz,hrg,Hurghada,Egypt
Austria,Salzburg,szg,fra,Frankfurt,Germany
Austria,Salzburg,szg,dus,Düsseldorf,Germany
Austria,Salzburg,szg,pmi,Palma de Mallorca,Spain
Austria,Salzburg,szg,ist,Istanbul,Turkey
Austria,Salzburg,szg,ham,Hamburg,Germany
Austria,Vienna,vie,fra,Frankfurt,Germany
Austria,Vienna,vie,ams,Amsterdam,Netherlands
Austria,Vienna,vie,ayt,Antalya,Turkey
Austria,Vienna,vie,cdg,Paris,France
Austria,Vienna,vie,lhr,London Heathrow,United Kingdom
Azerbaijan,Baku,gyd,ist,Istanbul,Turkey
Azerbaijan,Baku,gyd,tbs,Tbilisi,Georgia
Azerbaijan,Baku,gyd,dxb,Dubai,United Arab Emirates
Azerbaijan,Baku,gyd,ayt,Antalya,Turkey
Azerbaijan,Baku,gyd,saw,Istanbul (Sabiha),Turkey
Azerbaijan,Ganja,gnj,vko,Moscow Vnukovo,Russia
Azerbaijan,Ganja,gnj,saw,Istanbul (Sabiha),Turkey
Azerbaijan,Ganja,gnj,dme,Moscow Domodedovo,Russia
Azerbaijan,Ganja,gnj,ist,Istanbul,Turkey
Azerbaijan,Ganja,gnj,svo,Moscow Sheremetyevo,Russia
Azerbaijan,Lankaran,llk,dme,Moscow Domodedovo,Russia
Azerbaijan,Nakhchivan,naj,gnj,Ganja,Azerbaijan
Azerbaijan,Nakhchivan,naj,ist,Istanbul,Turkey
Azerbaijan,Nakhchivan,naj,vko,Moscow Vnukovo,Russia
Bahamas,Andros,saq,nas,Nassau,Bahamas
Bahamas,Bimini,bim,nas,Nassau,Bahamas
Bahamas,Bimini,bim,fll,Fort Lauderdale,United States
Bahamas,Bimini,nsb,fll,Fort Lauderdale,United States
Bahamas,"Colonel Hill, Crooked Island",cri,nas,Nassau,Bahamas
Bahamas,"Colonel Hill, Crooked Island",cri,axp,Spring Point,Bahamas
Bahamas,"Deadman's Cay, Long Island",lgi,nas,Nassau,Bahamas
Bahamas,"Deadman's Cay, Long Island",lgi,zsa,San Salvador Island,Bahamas
Bahamas,Freeport,fpo,nas,Nassau,Bahamas
Bahamas,Freeport,fpo,fll,Fort Lauderdale,United States
Bahamas,Freeport,fpo,mia,Miami,United States
Bahamas,Freeport,fpo,mco,Orlando,United States
Bahamas,Freeport,fpo,cun,Cancún,Mexico
Bahamas,Governor's Harbour,ghb,nas,Nassau,Bahamas
Bahamas,Governor's Harbour,ghb,fll,Fort Lauderdale,United States
Bahamas,Governor's Harbour,ghb,mia,Miami,United States
Bahamas,Governor's Harbour,ghb,rsd,Rock Sound,Bahamas
Bahamas,Great Exuma,ggt,nas,Nassau,Bahamas
Bahamas,Great Exuma,ggt,mia,Miami,United States
Bahamas,Great Exuma,ggt,fll,Fort Lauderdale,United States
Bahamas,Great Exuma,ggt,atl,Atlanta,United States
Bahamas,Great Exuma,ggt,clt,Charlotte,United States
Bahamas,Great Harbour Cay,ghc,fll,Fort Lauderdale,United States
Bahamas,Inagua,iga,nas,Nassau,Bahamas
Bahamas,Inagua,iga,myg,Mayaguana,Bahamas
Bahamas,Inagua,iga,pls,Providenciales,Turks & Caicos Islands
Bahamas,Marsh Harbour,mhh,nas,Nassau,Bahamas
Bahamas,Marsh Harbour,mhh,fll,Fort Lauderdale,United States
Bahamas,Marsh Harbour,mhh,mia,Miami,United States
Bahamas,Marsh Harbour,mhh,pbi,West Palm Beach,United States
Bahamas,Marsh Harbour,mhh,atl,Atlanta,United States
Bahamas,Mayaguana,myg,iga,Inagua,Bahamas
Bahamas,Mayaguana,myg,nas,Nassau,Bahamas
Bahamas,Nassau,nas,fll,Fort Lauderdale,United States
Bahamas,Nassau,nas,rsd,Rock Sound,Bahamas
Bahamas,Nassau,nas,fpo,Freeport,Bahamas
Bahamas,Nassau,nas,mia,Miami,United States
Bahamas,Nassau,nas,ghb,Governor's Harbour,Bahamas
Bahamas,New Bight,tbi,nas,Nassau,Bahamas
Bahamas,North Cat Cay,cxy,fll,Fort Lauderdale,United States
Bahamas,North Eleuthera,elh,nas,Nassau,Bahamas
Bahamas,North Eleuthera,elh,fll,Fort Lauderdale,United States
Bahamas,North Eleuthera,elh,mia,Miami,United States
Bahamas,North Eleuthera,elh,atl,Atlanta,United States
Bahamas,North Eleuthera,elh,clt,Charlotte,United States
Bahamas,Rock Sound,rsd,nas,Nassau,Bahamas
Bahamas,Rock Sound,rsd,ghb,Governor's Harbour,Bahamas
Bahamas,Rock Sound,rsd,elh,North Eleuthera,Bahamas
Bahamas,Rock Sound,rsd,ggt,Great Exuma,Bahamas
Bahamas,San Salvador Island,zsa,nas,Nassau,Bahamas
Bahamas,San Salvador Island,zsa,mia,Miami,United States
Bahamas,San Salvador Island,zsa,puj,Punta Cana,Dominican Republic
Bahamas,San Salvador Island,zsa,lgi,"Deadman's Cay, Long Island",Bahamas
Bahamas,San Salvador Island,zsa,yul,Montreal,Canada
Bahamas,South Andros,tzn,nas,Nassau,Bahamas
Bahamas,Spring Point,axp,nas,Nassau,Bahamas
Bahamas,Spring Point,axp,cri,"Colonel Hill, Crooked Island",Bahamas
Bahamas,"Stella Maris, Long Island",sml,nas,Nassau,Bahamas
Bahrain,Bahrain Island,bah,dxb,Dubai,United Arab Emirates
Bahrain,Bahrain Island,bah,kwi,Kuwait City,Kuwait
Bahrain,Bahrain Island,bah,auh,Abu Dhabi,United Arab Emirates
Bahrain,Bahrain Island,bah,ruh,Riyadh,Saudi Arabia
Bahrain,Bahrain Island,bah,doh,Doha,Qatar
Bangladesh,Barisal,bzl,dac,Dhaka,Bangladesh
Bangladesh,Chittagong,cgp,dac,Dhaka,Bangladesh
Bangladesh,Chittagong,cgp,mct,Muscat,Oman
Bangladesh,Chittagong,cgp,shj,Dubai (Sharjah),United Arab Emirates
Bangladesh,Chittagong,cgp,dxb,Dubai,United Arab Emirates
Bangladesh,Chittagong,cgp,ccu,Kolkata,India
Bangladesh,Cox's Bazar,cxb,dac,Dhaka,Bangladesh
Bangladesh,Cox's Bazar,cxb,zyl,Sylhet,Bangladesh
Bangladesh,Cox's Bazar,cxb,spd,Saidpur,Bangladesh
Bangladesh,Dhaka,dac,cgp,Chittagong,Bangladesh
Bangladesh,Dhaka,dac,cxb,Cox's Bazar,Bangladesh
Bangladesh,Dhaka,dac,zyl,Sylhet,Bangladesh
Bangladesh,Dhaka,dac,kul,Kuala Lumpur,Malaysia
Bangladesh,Dhaka,dac,spd,Saidpur,Bangladesh
Bangladesh,Jessore,jsr,dac,Dhaka,Bangladesh
Bangladesh,Rajshahi,rjh,dac,Dhaka,Bangladesh
Bangladesh,Saidpur,spd,dac,Dhaka,Bangladesh
Bangladesh,Saidpur,spd,cxb,Cox's Bazar,Bangladesh
Bangladesh,Sylhet,zyl,dac,Dhaka,Bangladesh
Bangladesh,Sylhet,zyl,lhr,London Heathrow,United Kingdom
Bangladesh,Sylhet,zyl,man,Manchester,United Kingdom
Bangladesh,Sylhet,zyl,cxb,Cox's Bazar,Bangladesh
Bangladesh,Sylhet,zyl,shj,Dubai (Sharjah),United Arab Emirates
Barbados,Bridgetown,bgi,slu,Saint Lucia,St. Lucia
Barbados,Bridgetown,bgi,svd,Saint Vincent,St. Vincent & Grenadines
Barbados,Bridgetown,bgi,pos,Port of Spain,Trinidad & Tobago
Barbados,Bridgetown,bgi,gnd,Grenada,Grenada
Barbados,Bridgetown,bgi,mia,Miami,United States
Belarus,Minsk,msq,svo,Moscow Sheremetyevo,Russia
Belarus,Minsk,msq,dme,Moscow Domodedovo,Russia
Belarus,Minsk,msq,led,Saint Petersburg,Russia
Belarus,Minsk,msq,vko,Moscow Vnukovo,Russia
Belarus,Minsk,msq,kut,Kutaisi,Georgia
Belgium,Antwerp,anr,agp,Málaga,Spain
Belgium,Antwerp,anr,alc,Alicante,Spain
Belgium,Antwerp,anr,lcy,London City,United Kingdom
Belgium,Antwerp,anr,ayt,Antalya,Turkey
Belgium,Antwerp,anr,her,Heraklion (Crete),Greece
Belgium,Brussels,bru,mad,Madrid,Spain
Belgium,Brussels,bru,fra,Frankfurt,Germany
Belgium,Brussels,bru,lhr,London Heathrow,United Kingdom
Belgium,Brussels,bru,muc,Munich,Germany
Belgium,Brussels,bru,bcn,Barcelona,Spain
Belgium,Brussels Charleroi,crl,bgy,Milan (Bergamo),Italy
Belgium,Brussels Charleroi,crl,man,Manchester,United Kingdom
Belgium,Brussels Charleroi,crl,tsf,Venice (Treviso),Italy
Belgium,Brussels Charleroi,crl,otp,Bucharest,Romania
Belgium,Brussels Charleroi,crl,mrs,Marseille,France
Belgium,Liege,lgg,dje,Djerba,Tunisia
Belgium,Liege,lgg,pmi,Palma de Mallorca,Spain
Belgium,Liege,lgg,rho,Rhodes,Greece
Belgium,Liege,lgg,tfs,Tenerife (Reina Sofía),Spain
Belgium,Liege,lgg,alc,Alicante,Spain
Belgium,Ostend,ost,alc,Alicante,Spain
Belgium,Ostend,ost,agp,Málaga,Spain
Belgium,Ostend,ost,tfs,Tenerife (Reina Sofía),Spain
Belgium,Ostend,ost,ayt,Antalya,Turkey
Belgium,Ostend,ost,pmi,Palma de Mallorca,Spain
Belize,Belize City,bze,spr,San Pedro,Belize
Belize,Belize City,bze,dga,Dangriga,Belize
Belize,Belize City,bze,plj,Placencia,Belize
Belize,Belize City,bze,cuk,Caye Caulker,Belize
Belize,Belize City,bze,iah,Houston,United States
Belize,Belize City,tza,dga,Dangriga,Belize
Belize,Belize City,tza,spr,San Pedro,Belize
Belize,Belize City,tza,cuk,Caye Caulker,Belize
Belize,Belize City,tza,bze,Belize City,Belize
Belize,Caye Caulker,cuk,bze,Belize City,Belize
Belize,Caye Caulker,cuk,spr,San Pedro,Belize
Belize,Corozal Town,czh,spr,San Pedro,Belize
Belize,Dangriga,dga,bze,Belize City,Belize
Belize,Dangriga,dga,plj,Placencia,Belize
Belize,Dangriga,dga,inb,Independence,Belize
Belize,Independence,inb,plj,Placencia,Belize
Belize,Independence,inb,dga,Dangriga,Belize
Belize,Independence,inb,bze,Belize City,Belize
Belize,Placencia,plj,bze,Belize City,Belize
Belize,Placencia,plj,dga,Dangriga,Belize
Belize,Placencia,plj,pnd,Punta Gorda,Belize
Belize,Placencia,plj,inb,Independence,Belize
Belize,Punta Gorda,pnd,bze,Belize City,Belize
Belize,Punta Gorda,pnd,plj,Placencia,Belize
Belize,San Ignacio,cyd,spr,San Pedro,Belize
Belize,San Pedro,spr,bze,Belize City,Belize
Belize,San Pedro,spr,czh,Corozal Town,Belize
Belize,San Pedro,spr,cuk,Caye Caulker,Belize
Belize,San Pedro,spr,cyd,San Ignacio,Belize
Benin,Cotonou,coo,abj,Abidjan,Côte d’Ivoire
Benin,Cotonou,coo,lbv,Libreville,Gabon
Benin,Cotonou,coo,lfw,Lomé,Togo
Benin,Cotonou,coo,cdg,Paris,France
Benin,Cotonou,coo,add,Addis Ababa,Ethiopia
Bermuda,Bermuda,bda,jfk,New York City,United States
Bermuda,Bermuda,bda,bos,Boston,United States
Bermuda,Bermuda,bda,clt,Charlotte,United States
Bermuda,Bermuda,bda,lhr,London Heathrow,United Kingdom
Bermuda,Bermuda,bda,ewr,New York,United States
Bhutan,Jakar,but,yon,Trashigang,Bhutan
Bhutan,Jakar,but,pbh,Paro,Bhutan
Bhutan,Paro,pbh,ktm,Kathmandu,Nepal
Bhutan,Paro,pbh,ccu,Kolkata,India
Bhutan,Paro,pbh,del,New Delhi,India
Bhutan,Paro,pbh,bkk,Bangkok,Thailand
Bhutan,Paro,pbh,dac,Dhaka,Bangladesh
Bhutan,Trashigang,yon,pbh,Paro,Bhutan
Bhutan,Trashigang,yon,but,Jakar,Bhutan
Bolivia,Cobija,cij,lpb,La Paz,Bolivia
Bolivia,Cobija,cij,cbb,Cochabamba,Bolivia
Bolivia,Cobija,cij,vvi,Santa Cruz de la Sierra,Bolivia
Bolivia,Cobija,cij,tdd,Trinidad,Bolivia
Bolivia,Cochabamba,cbb,vvi,Santa Cruz de la Sierra,Bolivia
Bolivia,Cochabamba,cbb,lpb,La Paz,Bolivia
Bolivia,Cochabamba,cbb,sre,Sucre,Bolivia
Bolivia,Cochabamba,cbb,tdd,Trinidad,Bolivia
Bolivia,Cochabamba,cbb,tja,Tarija,Bolivia
Bolivia,Guayaramerín,gya,tdd,Trinidad,Bolivia
Bolivia,La Paz,lpb,vvi,Santa Cruz de la Sierra,Bolivia
Bolivia,La Paz,lpb,cbb,Cochabamba,Bolivia
Bolivia,La Paz,lpb,tdd,Trinidad,Bolivia
Bolivia,La Paz,lpb,cij,Cobija,Bolivia
Bolivia,La Paz,lpb,tja,Tarija,Bolivia
Bolivia,Oruro,oru,cbb,Cochabamba,Bolivia
Bolivia,Oruro,oru,vvi,Santa Cruz de la Sierra,Bolivia
Bolivia,Riberalta,rib,tdd,Trinidad,Bolivia
Bolivia,Rurrenabaque,rbq,lpb,La Paz,Bolivia
Bolivia,Santa Cruz de la Sierra,vvi,lpb,La Paz,Bolivia
Bolivia,Santa Cruz de la Sierra,vvi,cbb,Cochabamba,Bolivia
Bolivia,Santa Cruz de la Sierra,vvi,sre,Sucre,Bolivia
Bolivia,Santa Cruz de la Sierra,vvi,tja,Tarija,Bolivia
Bolivia,Santa Cruz de la Sierra,vvi,gru,São Paulo,Brazil
Bolivia,Sucre,sre,vvi,Santa Cruz de la Sierra,Bolivia
Bolivia,Sucre,sre,cbb,Cochabamba,Bolivia
Bolivia,Sucre,sre,lpb,La Paz,Bolivia
Bolivia,Sucre,sre,tja,Tarija,Bolivia
Bolivia,Tarija,tja,cbb,Cochabamba,Bolivia
Bolivia,Tarija,tja,vvi,Santa Cruz de la Sierra,Bolivia
Bolivia,Tarija,tja,lpb,La Paz,Bolivia
Bolivia,Tarija,tja,sre,Sucre,Bolivia
Bolivia,Tarija,tja,byc,Yacuíba,Bolivia
Bolivia,Trinidad,tdd,cbb,Cochabamba,Bolivia
Bolivia,Trinidad,tdd,lpb,La Paz,Bolivia
Bolivia,Trinidad,tdd,gya,Guayaramerín,Bolivia
Bolivia,Trinidad,tdd,rib,Riberalta,Bolivia
Bolivia,Trinidad,tdd,vvi,Santa Cruz de la Sierra,Bolivia
Bolivia,Uyuni,uyu,lpb,La Paz,Bolivia
Bolivia,Yacuíba,byc,tja,Tarija,Bolivia
Bosnia & Herzegovina,Banja Luka,bnx,fmm,Memmingen,Germany
Bosnia & Herzegovina,Banja Luka,bnx,dtm,Dortmund,Germany
Bosnia & Herzegovina,Banja Luka,bnx,vie,Vienna,Austria
Bosnia & Herzegovina,Banja Luka,bnx,crl,Brussels Charleroi,Belgium
Bosnia & Herzegovina,Banja Luka,bnx,got,Gothenburg,Sweden
Bosnia & Herzegovina,Mostar,omo,fog,Foggia,Italy
Bosnia & Herzegovina,Mostar,omo,zag,Zagreb,Croatia
